LA072690-0062|503|392
LA072490-0061|504|151
LA072490-0062|505|433
LA091590-0131|506|242
LA052490-0215|507|30
LA111189-0030|508|33
LA111189-0031|509|90
LA032290-0262|510|6
LA072690-0066|511|388
LA071890-0053|512|604
LA111189-0038|513|124
LA022589-0114|514|115
LA022589-0115|515|256
LA091590-0135|516|742
LA090390-0028|517|1332
LA021989-0117|518|623
LA021989-0118|519|783
LA111189-0052|520|239
LA102890-0203|521|970
LA102890-0204|522|56
LA091590-0150|523|46
LA110589-0015|524|72
LA101490-0226|525|256
LA071890-0063|526|260
LA102890-0209|527|49
LA102890-0210|528|54
LA052490-0238|529|36
LA073090-0061|530|516
LA071890-0067|531|591
LA072490-0091|532|278
LA073090-0064|533|252
LA022589-0134|534|141
LA091790-0027|535|223
LA073090-0066|536|77
LA091790-0028|537|572
LA092990-0146|538|59
LA091790-0029|539|184
LA101490-0242|540|813
LA111189-0066|541|784
LA072690-0094|542|574
LA092990-0153|543|148
LA072690-0095|544|706
LA052490-0256|545|100
LA072490-0107|546|133
LA052690-0013|547|100
LA072490-0108|548|282
LA022789-0067|549|156
LA052690-0016|550|89
LA022789-0068|551|312
LA102890-0246|552|92
LA080489-0002|553|91
LA022789-0083|554|353
LA080489-0004|555|329
LA080489-0005|556|355
LA101690-0020|557|52
LA071890-0123|558|7
LA080489-0009|559|93
LA080489-0010|560|185
LA080489-0011|561|6
LA071890-0127|562|171
LA073090-0108|563|112
LA071890-0129|564|145
LA111189-0099|565|79
LA111189-0100|566|77
LA022789-0091|567|492
LA080489-0016|568|99
LA052690-0057|569|169
LA102890-0256|570|67
LA022789-0093|571|719
LA032090-0060|572|26
LA072490-0146|573|45
LA030890-0024|574|83
LA071890-0133|575|447
LA030890-0027|576|7
LA090390-0083|577|64
LA072490-0152|578|98
LA101690-0033|579|794
LA090390-0089|580|217
LA022789-0108|581|351
LA022789-0109|582|318
LA110589-0065|583|113
LA032090-0074|584|98
LA091790-0074|585|278
LA072690-0137|586|206
LA110589-0070|587|93
LA073090-0133|588|622
LA073090-0134|589|6
LA081089-0009|590|78
LA091790-0080|591|196
LA080489-0030|592|161
LA110589-0075|593|90
LA110589-0076|594|6
LA072490-0169|595|75
LA111189-0116|596|131
LA021989-0178|597|99
LA110589-0077|598|1139
LA071890-0159|599|173
LA110589-0078|600|564
LA100290-0014|601|208
LA030890-0040|602|495
LA030890-0041|603|200
LA080489-0040|604|462
LA090390-0100|605|413
LA071890-0169|606|6
LA030890-0057|607|42
LA030890-0058|608|22
LA030890-0059|609|24
LA101690-0054|610|147
LA101690-0055|611|55
LA062389-0012|612|1589
LA012290-0003|613|1190
LA122890-0025|614|372
LA062389-0020|615|361
LA091790-0099|616|976
LA052690-0103|617|2008
LA012290-0020|618|699
LA091790-0107|619|23
LA062389-0028|620|166
LA042189-0009|621|312
LA080489-0074|622|126
LA122890-0042|623|461
LA030890-0082|624|694
LA012290-0025|625|128
LA030890-0084|626|6
LA042189-0014|627|531
LA042189-0015|628|275
LA072690-0174|629|254
LA100290-0067|630|626
LA091790-0120|631|249
LA062389-0037|632|132
LA062389-0038|633|286
LA030890-0092|634|149
LA030890-0093|635|71
LA012290-0034|636|64
LA121490-0032|637|509
LA091790-0125|638|458
LA062389-0040|639|492
LA030890-0097|640|331
LA091790-0128|641|270
LA072690-0183|642|66
LA100290-0074|643|67
LA110589-0131|644|757
LA032090-0131|645|121
LA012290-0040|646|123
LA080489-0092|647|217
LA121490-0043|648|180
LA042189-0037|649|50
LA121490-0044|650|378
LA030890-0109|651|73
LA110589-0136|652|170
LA100290-0086|653|65
LA110589-0138|654|484
LA042189-0043|655|273
LA030890-0133|656|751
LA040889-0026|657|375
LA042089-0011|658|109
LA101690-0151|659|469
LA121490-0088|660|125
LA040989-0048|661|462
LA080489-0128|662|512
LA122890-0090|663|82
LA081089-0110|664|279
LA080489-0130|665|320
LA042089-0028|666|102
LA080489-0131|667|450
LA012290-0084|668|280
LA080489-0132|669|357
LA072690-0251|670|768
LA101690-0160|671|1309
LA101690-0161|672|38
LA101690-0162|673|20
LA062389-0109|674|822
LA080489-0144|675|156
LA062389-0110|676|121
LA040889-0040|677|150
LA012290-0096|678|1370
LA100290-0143|679|1205
LA110589-0175|680|92
LA072690-0258|681|972
LA012390-0001|682|62
LA121590-0007|683|291
LA012290-0111|684|114
LA120190-0048|685|346
LA121490-0123|686|231
LA121590-0012|687|131
LA121590-0014|688|6
LA080489-0164|689|365
LA012290-0123|690|576
LA040889-0055|691|772
LA100290-0162|692|481
LA121490-0129|693|169
LA121590-0028|694|295
LA012390-0022|695|68
LA062389-0132|696|1009
LA100290-0167|697|1080
LA100290-0168|698|218
LA081089-0148|699|647
LA012290-0128|700|2333
LA122890-0142|701|109
LA040889-0069|702|735
LA122890-0145|703|123
LA081089-0162|704|720
LA110589-0200|705|404
LA122990-0027|706|48
LA062389-0146|707|667
LA062389-0147|708|791
LA122990-0034|709|278
LA100290-0182|710|104
LA120190-0086|711|83
LA030890-0197|712|167
LA062389-0152|713|345
LA062389-0155|714|183
LA120190-0090|715|137
LA062389-0158|716|316
LA040889-0082|717|434
LA100290-0196|718|115
LA042089-0091|719|590
LA040889-0084|720|157
LA110589-0211|721|682
LA040889-0089|722|377
LA012390-0061|723|37
LA040889-0090|724|582
LA100390-0009|725|460
LA081189-0001|726|1443
LA081089-0177|727|359
LA081089-0178|728|261
LA081089-0179|729|89
LA081189-0006|730|188
LA081089-0180|731|197
LA122990-0056|732|8
LA040889-0094|733|408
LA062289-0034|734|274
LA042089-0104|735|61
LA042189-0167|736|625
LA121490-0179|737|6
LA042189-0168|738|287
LA122990-0066|739|757
LA100390-0018|740|248
LA080589-0015|741|253
LA081089-0194|742|152
LA081089-0195|743|98
LA121590-0072|744|647
LA040889-0106|745|247
LA042089-0108|746|696
LA080589-0027|747|455
LA081189-0019|748|690
LA012390-0092|749|603
LA110589-0234|750|105
LA080589-0031|751|332
LA110589-0237|752|456
LA080589-0034|753|160
LA080589-0035|754|168
LA122990-0074|755|453
LA100390-0030|756|664
LA122990-0078|757|94
LA100390-0031|758|410
LA032190-0001|759|6
LA110589-0242|760|1185
LA101790-0006|761|127
LA100390-0042|762|62
LA062289-0063|763|447
LA040889-0122|764|971
LA122990-0089|765|328
LA052790-0009|766|189
LA032190-0015|767|216
LA030990-0033|768|174
LA040889-0125|769|407
LA040889-0126|770|56
LA040889-0127|771|193
LA032190-0017|772|487
LA052790-0015|773|197
LA032190-0019|774|586
LA080589-0044|775|567
LA121590-0105|776|816
LA080589-0049|777|72
LA032190-0024|778|327
LA030990-0046|779|526
LA110589-0250|780|1166
LA040989-0129|781|86
LA040889-0139|782|800
LA052790-0027|783|80
LA052790-0028|784|319
LA030990-0055|785|820
LA040989-0135|786|495
LA052790-0031|787|513
LA101790-0029|788|127
LA110489-0008|789|182
LA110489-0009|790|54
LA032190-0044|791|264
LA101790-0036|792|864
LA110489-0019|793|85
LA062289-0089|794|70
LA080589-0068|795|531
LA032190-0046|796|1256
LA110489-0027|797|182
LA042089-0143|798|497
LA091690-0013|799|330
LA121590-0136|800|490
LA122990-0125|801|72
LA122990-0126|802|212
LA091690-0018|803|941
LA040989-0148|804|457
LA091690-0020|805|938
LA100390-0081|806|689
LA090290-0013|807|1246
LA040989-0153|808|40
LA030990-0077|809|40
LA090290-0015|810|90
LA090290-0016|811|74
LA062289-0113|812|1089
LA032190-0061|813|727
LA101790-0057|814|236
LA110489-0057|815|441
LA111089-0006|816|97
LA111089-0007|817|312
LA110489-0060|818|475
LA042089-0164|819|540
LA111089-0012|820|555
LA012390-0179|821|205
LA052790-0057|822|168
LA110489-0072|823|66
LA090290-0027|824|31
LA090290-0028|825|6
LA081189-0104|826|1243
LA032190-0071|827|449
LA071990-0009|828|567
LA091690-0038|829|479
LA080589-0097|830|762
LA040989-0175|831|368
LA100390-0107|832|55
LA052790-0066|833|786
LA040989-0178|834|1136
LA110489-0078|835|762
LA110489-0079|836|416
LA052790-0073|837|652
LA110489-0083|838|578
LA110489-0084|839|24
LA101790-0105|840|740
LA081189-0127|841|822
LA081189-0128|842|421
LA040989-0184|843|154
LA040989-0185|844|206
LA101790-0108|845|648
LA032190-0096|846|44
LA032190-0097|847|34
LA091690-0058|848|410
LA111089-0045|849|958
LA090290-0056|850|961
LA030990-0129|851|261
LA110489-0101|852|130
LA101790-0117|853|734
LA100390-0127|854|107
LA081189-0139|855|973
LA100390-0133|856|85
LA052790-0099|857|609
LA100390-0137|858|356
LA101790-0123|859|272
LA042089-0205|860|117
LA110489-0110|861|395
LA100390-0140|862|253
LA101790-0129|863|507
LA040989-0202|864|247
LA100390-0144|865|6
LA091690-0068|866|788
LA110489-0114|867|55
LA111089-0061|868|103
LA022689-0029|869|557
LA081189-0159|870|66
LA110489-0118|871|461
LA111089-0065|872|118
LA032190-0114|873|179
LA110489-0120|874|214
LA022689-0033|875|324
LA110489-0123|876|166
LA040989-0210|877|660
LA040989-0211|878|196
LA100390-0158|879|198
LA071990-0065|880|417
LA071990-0066|881|87
LA090290-0072|882|91
LA091690-0087|883|299
LA040989-0214|884|774
LA070990-0012|885|94
LA111089-0077|886|66
LA111089-0078|887|78
LA073190-0027|888|696
LA032190-0128|889|357
LA032190-0129|890|78
LA030990-0156|891|224
LA111089-0082|892|437
LA111089-0083|893|120
LA030990-0159|894|134
LA032190-0131|895|896
LA110489-0144|896|668
LA030990-0167|897|433
LA062289-0204|898|871
LA111089-0093|899|743
LA072190-0012|900|239
LA111089-0095|901|194
LA040989-0232|902|224
LA073190-0046|903|170
LA072190-0016|904|227
LA030990-0178|905|517
LA111489-0017|906|509
LA040989-0236|907|484
LA030990-0180|908|227
LA111489-0021|909|169
LA062289-0219|910|111
LA062289-0220|911|67
LA062289-0221|912|276
LA111089-0106|913|500
LA111089-0107|914|109
LA110489-0158|915|52
LA111489-0027|916|181
LA110489-0163|917|427
LA111089-0113|918|540
LA073190-0060|919|340
LA073190-0061|920|110
LA070990-0045|921|424
LA111489-0033|922|1733
LA111489-0034|923|440
LA022689-0088|924|111
LA022689-0089|925|72
LA091690-0125|926|656
LA073190-0070|927|487
LA072190-0049|928|63
LA073190-0073|929|101
LA030990-0209|930|6
LA073190-0074|931|48
LA112889-0007|932|6
LA112889-0008|933|7
LA090690-0027|934|178
LA091690-0130|935|604
LA022689-0094|936|1984
LA072590-0058|937|57
LA072590-0059|938|65
LA052790-0158|939|645
LA091690-0133|940|159
LA091290-0019|941|127
LA090690-0039|942|638
LA112889-0016|943|262
LA111489-0054|944|206
LA111489-0055|945|6
LA022289-0013|946|128
LA071990-0117|947|601
LA111489-0058|948|79
LA073190-0087|949|805
LA052390-0012|950|84
LA022289-0019|951|67
LA072590-0071|952|218
LA022289-0020|953|112
LA052790-0167|954|617
LA111089-0132|955|647
LA111089-0133|956|191
LA073190-0091|957|454
LA022689-0105|958|2012
LA090290-0130|959|109
LA052390-0028|960|1169
LA111089-0145|961|235
LA071990-0159|962|318
LA101390-0009|963|348
LA111489-0133|964|513
LA072590-0134|965|271
LA091690-0187|966|6
LA072190-0146|967|36
LA091690-0189|968|64
LA072590-0137|969|40
LA073190-0179|970|677
LA073190-0180|971|6
LA073190-0183|972|472
LA071990-0166|973|154
LA101390-0023|974|228
LA022689-0154|975|885
LA072190-0157|976|1311
LA022289-0102|977|90
LA091690-0197|978|610
LA091290-0090|979|855
LA091290-0091|980|92
LA112889-0082|981|672
LA052390-0096|982|60
LA022289-0106|983|600
LA052390-0098|984|497
LA071990-0182|985|38
LA091290-0096|986|52
LA091690-0202|987|848
LA022289-0112|988|551
LA090290-0181|989|77
LA090690-0122|990|135
LA090290-0183|991|62
LA072590-0171|992|677
LA081589-0027|993|1497
LA080189-0033|994|1064
LA090690-0132|995|441
LA081589-0036|996|405
LA112889-0095|997|381
LA100790-0011|998|177
LA112889-0104|999|205
LA091290-0117|1000|498
LA052390-0125|1001|85
LA112889-0107|1002|59
LA071990-0204|1003|567
LA100790-0018|1004|87
LA090690-0136|1005|603
LA022289-0138|1006|203
LA101390-0067|1007|150
LA031990-0019|1008|690
LA112889-0116|1009|273
LA080189-0059|1010|461
LA112889-0118|1011|83
LA112889-0119|1012|805
LA090690-0140|1013|208
LA090690-0142|1014|1594
LA090690-0143|1015|71
LA042489-0008|1016|1434
LA120590-0019|1017|163
LA081589-0106|1018|144
LA081589-0107|1019|95
LA033190-0061|1020|914
LA062689-0024|1021|1146
LA090690-0191|1022|323
LA101390-0137|1023|535
LA042489-0014|1024|306
LA033190-0071|1025|96
LA042489-0015|1026|487
LA082989-0050|1027|165
LA090690-0194|1028|1509
LA121190-0039|1029|656
LA031990-0076|1030|1638
LA022689-0236|1031|1756
LA022689-0237|1032|451
LA032590-0058|1033|863
LA062689-0042|1034|834
LA062689-0043|1035|6
LA100790-0101|1036|111
LA031990-0090|1037|440
LA042589-0017|1038|257
LA042589-0018|1039|63
LA082989-0069|1040|470
LA121190-0062|1041|418
LA031990-0096|1042|160
LA120590-0052|1043|111
LA042589-0023|1044|267
LA042589-0024|1045|156
LA043089-0008|1046|153
LA043089-0009|1047|85
LA012790-0070|1048|477
LA042589-0050|1049|413
LA090690-0230|1050|369
LA012690-0007|1051|554
LA120590-0078|1052|170
LA042589-0057|1053|107
LA100790-0131|1054|770
LA041989-0027|1055|578
LA012690-0014|1056|91
LA042489-0051|1057|443
LA042589-0074|1058|1053
LA082989-0109|1059|83
LA042489-0064|1060|91
LA120490-0011|1061|601
LA043089-0044|1062|104
LA033190-0130|1063|575
LA033190-0131|1064|802
LA033190-0132|1065|159
LA033190-0141|1066|627
LA062689-0104|1067|89
LA042489-0080|1068|541
LA121190-0106|1069|104
LA120590-0114|1070|707
LA042489-0082|1071|1248
LA012690-0042|1072|682
LA062789-0005|1073|94
LA032590-0100|1074|457
LA032590-0101|1075|134
LA032590-0102|1076|79
LA082889-0004|1077|93
LA082889-0005|1078|83
LA041889-0107|1079|300
LA121090-0033|1080|566
LA042489-0089|1081|623
LA041989-0061|1082|247
LA062789-0016|1083|113
LA121090-0036|1084|945
LA062789-0019|1085|207
LA120590-0128|1086|293
LA121090-0040|1087|70
LA121090-0041|1088|27
LA120490-0027|1089|73
LA082889-0016|1090|499
LA042589-0102|1091|689
LA121190-0125|1092|98
LA042589-0105|1093|292
LA120590-0133|1094|599
LA012790-0122|1095|411
LA120490-0034|1096|281
LA041989-0077|1097|95
LA120590-0137|1098|88
LA042489-0107|1099|113
LA121190-0137|1100|455
LA100790-0172|1101|206
LA062789-0040|1102|22
LA042489-0111|1103|6
LA042589-0115|1104|189
LA012690-0067|1105|196
LA042589-0117|1106|41
LA121090-0053|1107|152
LA121090-0054|1108|74
LA120590-0145|1109|6
LA121190-0143|1110|292
LA121090-0055|1111|719
LA012790-0137|1112|33
LA041989-0091|1113|201
LA032490-0008|1114|132
LA032490-0009|1115|72
LA043089-0086|1116|1102
LA032490-0011|1117|315
LA042589-0125|1118|90
LA012790-0140|1119|361
LA082889-0032|1120|101
LA082889-0033|1121|84
LA100790-0184|1122|345
LA012690-0078|1123|69
LA042589-0133|1124|354
LA121090-0064|1125|55
LA043089-0093|1126|833
LA121190-0154|1127|129
LA100690-0008|1128|81
LA043089-0094|1129|757
LA042589-0140|1130|162
LA042589-0141|1131|35
LA033090-0014|1132|469
LA031890-0006|1133|66
LA032490-0031|1134|266
LA100690-0014|1135|842
LA033090-0017|1136|133
LA012690-0089|1137|246
LA012690-0090|1138|450
LA082889-0046|1139|800
LA031890-0014|1140|254
LA100790-0197|1141|318
LA033090-0025|1142|327
LA120490-0080|1143|247
LA100790-0201|1144|75
LA101290-0001|1145|460
LA100790-0207|1146|80
LA033090-0035|1147|1143
